time_datetime,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
16:01:10,3558.76831054688,5.91689575361082,3553.18549100021,3948.34033203125,3691.80014038086,8038.71069335938,8033.38940869147,8000,4480.20391769125,4479.9423828125
16:01:15,3553.1572265625,5.94217698568479,3569.21633411793,3948.34033203125,-344.115875244141,8035.916015625,8052.11080752421,4000,4482.89447340628,4482.7587890625
16:01:21,3557.42504882812,5.93520953797562,3559.75106919318,3948.34033203125,-4388.88613891602,8044.77026367188,8047.031551745,4000,4487.28048255182,4487.34521484375
16:01:26,3558.59521484375,5.94021853622581,3569.52190105275,3948.34033203125,-8438.23672485352,8049.3505859375,8059.41554548079,4000,4489.89364442804,4490.75537109375
16:01:32,3557.634765625,5.94291038033679,3568.04678211359,3948.34033203125,-12489.7933654785,8051.556640625,8061.77776248301,4000,4493.73098036941,4493.921875
16:01:38,3557.01025390625,5.93737626608649,3561.28164048628,3948.34033203125,-16543.6961975098,8053.90283203125,8059.13404193743,4000,4497.85240145114,4496.892578125
16:01:43,3553.7158203125,5.94205466147358,3565.7738004481,3948.34033203125,-20598.2352600098,8054.5390625,8066.83232439235,4000,4501.05852394425,4500.8232421875
16:01:49,3566.18237304688,5.93336629385468,3567.96278345835,3948.34033203125,-24669.6080627441,8071.37280273438,8071.8963554583,4000,4503.93357199995,4505.1904296875
16:01:54,3563.13598632812,5.92231501426911,3562.54276504356,3948.34033203125,-28740.5921936035,8070.98413085938,8070.20647009376,4000,4507.6637050502,4507.84814453125
16:02:00,3556.4755859375,5.91554566338921,3555.67728782755,3948.34033203125,-32808.7909240723,8068.19873046875,8067.43002785325,4000,4511.7527400257,4511.72314453125
16:02:05,-33225.8203125,-49.175715371798,-33211.7345177542,-32808.7890625,-98.3680725097656,-28710.4228515625,-28696.6063045131,4000,4515.12821324113,4515.3974609375
16:02:11,-472.95166015625,-0.153478361815522,-485.358061032799,-98.3680725097656,-144.195220947266,4045.8271484375,4033.69129101949,4000,4519.04935205229,4518.77880859375
16:02:16,-520.706909179688,-0.220424635677598,-533.518477719987,-144.195220947266,-144.195220947266,4001.82141113281,3988.80812776803,4000,4522.32660548802,4522.5283203125
16:02:22,-527.561584472656,-0.195958557679248,-526.58452155989,-144.195220947266,-144.195220947266,3998.95404052734,3999.44413951397,4000,4526.02866107386,4526.515625
16:02:28,-526.6923828125,-0.221042818436856,-536.02553620014,-144.195220947266,-144.195220947266,4002.197265625,3993.6399406009,4000,4529.66547680104,4528.8896484375
16:02:33,-527.704284667969,-0.20256876001406,-522.239374056196,-144.195220947266,-144.195220947266,4005.94659423828,4010.17110250492,4000,4532.41047656111,4533.65087890625
16:02:39,-535.619384765625,-0.197106454741936,-527.21237258894,-144.195220947266,-144.195220947266,4001.30053710938,4009.60539187673,4000,4536.81776446567,4536.919921875
16:02:44,-537.214538574219,-0.220520879381662,-534.683732438538,-144.195220947266,-144.195220947266,4002.40704345703,4005.56725093232,4000,4540.25098337086,4539.62158203125
16:02:50,-531.58203125,-0.215737340624317,-536.87957007728,-144.195220947266,-155.931549072266,4011.736328125,4007.47039615521,4000,4544.34996623249,4543.318359375
16:02:56,-538.379455566406,-0.237088404999774,-548.997924480832,-155.931549072266,-155.931549072266,4009.10394287109,3998.77301900111,4000,4547.77094348194,4547.4833984375
16:03:01,-532.997253417969,-0.236160628322593,-543.975219318497,-155.931549072266,-174.404510498047,4018.47296142578,4006.73873481474,4000,4550.71395413324,4551.47021484375
16:03:07,-554.113159179688,-0.24998462383225,-553.40071949501,-174.404510498047,-174.404510498047,4000.69104003906,4000.42140300043,4000,4553.82212249544,4554.80419921875
16:03:12,-553.656982421875,-0.26588238417635,-566.567208997882,-174.404510498047,-174.404510498047,4004.61596679688,3991.69537389888,4000,4558.26258289676,4558.27294921875
16:03:18,-567.268798828125,-0.239260262034786,-552.709650389505,-174.404510498047,-174.404510498047,3994.03393554688,4008.64863803705,4000,4561.35828842656,4561.302734375
16:03:23,-567.402587890625,-0.261560926417296,-567.198788806997,-174.404510498047,-174.404510498047,3997.39526367188,3998.49015924106,4000,4565.68894804806,4564.7978515625
16:03:29,-563.531982421875,-0.24903614959858,-561.73834560834,-174.404510498047,-174.404510498047,4005.26049804688,4007.45749379269,4000,4569.19583940103,4568.79248046875
16:03:35,-561.675231933594,-0.249878545073988,-562.223922893056,-174.404510498047,-184.421173095703,4010.01666259766,4010.58257947822,4000,4572.80650237128,4571.69189453125
16:03:40,-572.001586914062,-0.275737960026002,-576.99096796602,-184.421173095703,-184.421173095703,4003.98083496094,3999.42707177641,4000,4576.41803974243,4575.982421875
16:03:46,-572.68994140625,-0.273649427210866,-576.396105004608,-184.421173095703,-184.421173095703,4007.302734375,4003.63679671555,4000,4580.03290172016,4579.99267578125
16:03:51,-568.728942871094,-0.266353311616806,-564.286830574261,-184.421173095703,-198.975433349609,4014.55426025391,4018.13583514288,4000,4582.42266571714,4583.283203125
16:03:57,-580.914184570312,-0.284160126227859,-577.072724828227,-198.975433349609,-198.975433349609,4005.52282714844,4008.94219337712,4000,4586.01491820535,4586.43701171875
16:04:03,-576.11474609375,-0.301123300915298,-587.288500582607,-198.975433349609,-213.543304443359,4014.56787109375,4002.8295695924,4000,4590.11807017501,4590.6826171875
16:04:08,-593.669982910156,-0.324372710223315,-605.790464789432,-213.543304443359,-213.543304443359,4000.49749755859,3988.36375237755,4000,4594.15421716698,4594.16748046875
16:04:14,-600.882446289062,-0.29918302475008,-593.502157823273,-213.543304443359,-213.543304443359,3996.22448730469,4003.89361793721,4000,4597.39577576048,4597.10693359375
16:04:20,-602.920104980469,-0.302483086221975,-590.88080915973,-213.543304443359,-213.543304443359,3997.50323486328,4009.58031635415,4000,4600.46112551388,4600.42333984375
16:04:25,-602.506286621094,-0.2996311122539,-590.815890123927,-213.543304443359,-213.543304443359,4001.91949462891,4013.36695797347,4000,4604.1828480974,4604.42578125
