time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
24-May-2024 05:48:03,0,-2616.67358398438,-3.33553404358768,-2614.61326367355,-2231.23559570312,-2231.23565673828,3998.40551757812,4000.42036807283,4000,6615.03363174638,6615.0791015625
24-May-2024 05:48:08,0,10000,-3.33723786715699,-2616.53974194854,-2231.23559570312,-14845.9060668945,16614.6704101562,3998.13209176519,4000,6614.67183371374,6614.67041015625
24-May-2024 05:48:14,0,10000,-22.2515419765308,-15233.858432677,-14845.90625,-27459.9592895508,16614.0532226562,-8619.74480404398,4000,6614.11362863303,6614.05322265625
24-May-2024 05:48:19,0,10000,-41.169074982209,-27864.2920969642,-27459.958984375,-40073.4153442383,16613.4560546875,-21250.6447504782,4000,6613.64734648595,6613.4560546875
24-May-2024 05:48:25,0,10000,-57.1075742339738,-38511.8828518441,-40073.4140625,-52686.3552856445,16612.9399414062,-31898.8868061576,4000,6612.99604568643,6612.93994140625
24-May-2024 05:48:30,0,10000,-56.9945789250935,-38434.9157637688,-52686.35546875,-65298.8909301758,16612.5356445312,-31822.340373639,4000,6612.57539012983,6612.53564453125
24-May-2024 05:48:36,0,10000,-56.9709169044759,-38418.5182063472,-65298.890625,-77910.838684082,16611.9477539062,-31806.7371805358,4000,6611.78102581133,6611.94775390625
24-May-2024 05:48:41,0,10000,-56.9892116150556,-38433.0436237609,-77910.8359375,-90522.2791137695,16611.4404296875,-31821.6156804333,4000,6611.42794332762,6611.4404296875
24-May-2024 05:48:47,0,10000,-57.0025627090256,-38440.7969211001,-90522.28125,-103132.919250488,16610.6401367188,-31830.1357501258,4000,6610.66117097427,6610.64013671875
24-May-2024 05:48:52,0,10000,-57.0059492798604,-38441.6629519902,-103132.921875,-115743.666320801,16610.7470703125,-31831.0059400792,4000,6610.65701191091,6610.7470703125
24-May-2024 05:48:58,0,10000,-56.9878916531468,-38431.5837546464,-115743.6640625,-128353.631652832,16609.9653320312,-31821.6156832896,4000,6609.96807135677,6609.96533203125
24-May-2024 05:49:03,0,10000,-56.9803382121842,-38426.0060206857,-128353.6328125,-140962.989074707,16609.357421875,-31816.650338189,4000,6609.3556824967,6609.357421875
24-May-2024 05:49:09,0,10000,-56.9828718193764,-38428.2776376646,-140962.984375,-153571.810852051,16608.8217773438,-31819.5220349171,4000,6608.75560274752,6608.82177734375
24-May-2024 05:49:14,0,10000,-57.0008049178194,-38440.1654286087,-153571.8125,-166179.917785645,16608.1069335938,-31832.1210736818,4000,6608.04435492688,6608.10693359375
24-May-2024 05:49:20,0,10000,-57.014344243439,-38447.2405007463,-166179.921875,-178787.897766113,16607.9799804688,-31839.3089330892,4000,6607.93156765709,6607.97998046875
24-May-2024 05:49:25,0,10000,-56.9824069781736,-38428.5144715007,-178787.890625,-191395.189758301,16607.2919921875,-31821.3272693874,4000,6607.18720211339,6607.2919921875
24-May-2024 05:49:31,0,10000,-56.983213001185,-38427.4503406389,-191395.1875,-204002.033996582,16606.8442382812,-31820.6440935324,4000,6606.80624710647,6606.84423828125
24-May-2024 05:49:36,0,10000,-56.978449187835,-38424.8853962212,-204002.03125,-216608.075500488,16606.0415039062,-31818.8393522691,4000,6606.04604395208,6606.04150390625
24-May-2024 05:49:42,0,10000,-56.9875939535968,-38430.3296891683,-216608.078125,-229213.558898926,16605.4833984375,-31824.8174265305,4000,6605.51226263779,6605.4833984375
24-May-2024 05:49:47,0,10000,-57.003487507637,-38442.9817933343,-229213.5625,-241818.551086426,16604.9921875,-31837.9082644851,4000,6605.07352884921,6604.9921875
24-May-2024 05:49:53,0,10000,-57.0049684721511,-38442.0554374134,-241818.546875,-254423.390441895,16604.8393554688,-31837.160900882,4000,6604.8945365314,6604.83935546875
24-May-2024 05:49:58,0,10000,-56.9819019196557,-38426.7369982398,-254423.390625,-267027.55645752,16604.166015625,-31822.8342984836,4000,6603.90269975615,6604.166015625
24-May-2024 05:50:04,0,-38428.79296875,-56.9879360633034,-38429.6088566632,-267027.5625,-231202.550598145,-31825.005859375,-31825.9178936597,4000,6603.69096300352,6603.787109375
24-May-2024 05:50:09,0,-38425.66015625,-56.9755279685597,-38422.9190336,-231202.546875,-195379.98223877,-31822.568359375,-31819.9834008487,4000,6602.93563275128,6603.091796875
24-May-2024 05:50:15,0,-38425.65234375,-56.9824303661703,-38428.2546326119,-195379.984375,-159556.826965332,-31823.1552734375,-31825.7451278008,4000,6602.50950481104,6602.4970703125
24-May-2024 05:50:20,0,-38435.58984375,-56.9920784242739,-38433.8593474118,-159556.828125,-123723.041809082,-31833.78515625,-31831.942211056,4000,6601.91713635574,6601.8046875
24-May-2024 05:50:26,0,-38448.1796875,-57.0148267268265,-38449.4902782326,-123723.0390625,-87876.4002075195,-31846.6416015625,-31847.8796097764,4000,6601.61066845624,6601.5380859375
