time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind,source,label,No.,Time,Source,Destination,Protocol,Length,Info
17-May-2024 15:43:01,0,1171.27526855469,2.40010401640063,1186.58779013412,1599.28186035156,21.0321044921875,4978.96789550781,4993.28795956398,5000,3806.70016942986,3807.69262695312,Pwind,0,,,,,,,
17-May-2024 15:43:08,0,-406.316558837891,0.0633719008980934,-384.723572331808,21.0321044921875,1618.26467895508,3402.76742553711,3424.38494675999,5000,3809.1085190918,3809.083984375,Pwind,0,,,,,,,
17-May-2024 15:43:13,0,1197.283203125,2.44953909392193,1214.83853039307,1618.2646484375,1618.26467895508,5008.39013671875,5025.3353069147,5000,3810.49677652163,3811.10693359375,Pwind,0,,,,,,,
17-May-2024 15:43:18,0,1210.68212890625,2.43255892045922,1207.86246148431,1618.2646484375,1593.8264465332,5024.43823242188,5020.400652792,5000,3812.53819130769,3813.75610351562,Pwind,0,,,,,,,
17-May-2024 15:43:24,0,1174.51391601562,2.41697382671676,1191.12961070666,1593.82641601562,1603.96731567383,4989.85913085938,5005.29663477334,5000,3814.16702406668,3815.34521484375,Pwind,0,,,,,,,
17-May-2024 15:43:29,0,1178.0224609375,2.40077089758885,1176.76588111567,1603.96728515625,1603.96731567383,4994.158203125,4994.2811085229,5000,3817.51522740723,3816.1357421875,Pwind,0,,,,,,,
17-May-2024 15:43:35,0,1181.93627929688,2.39283689235748,1176.80721802601,1603.96728515625,1603.96731567383,5000.0849609375,4995.92635565108,5000,3819.11913762507,3818.14868164062,Pwind,0,,,,,,,
17-May-2024 15:43:40,0,1184.82434082031,2.43497350431746,1195.53013693313,1603.96728515625,1603.96731567383,5005.92028808594,5015.69904069121,5000,3820.16890375809,3821.09594726562,Pwind,0,,,,,,,
17-May-2024 15:43:45,0,1176.677734375,2.42198875786083,1185.67903966831,1603.96728515625,1603.96731567383,4998.1328125,5008.23785777618,5000,3822.55881810786,3821.455078125,Pwind,0,,,,,,,
17-May-2024 15:43:50,0,1194.97778320312,2.43413662072294,1201.33353411739,1603.96728515625,1584.28958129883,5019.677734375,5024.54806627296,5000,3823.21453215557,3824.69995117188,Pwind,0,,,,,,,
17-May-2024 15:43:56,0,1169.7978515625,2.40693607466977,1178.76759739486,1584.28955078125,1584.28958129883,4996.25024414062,5004.11024380646,5000,3825.3426464116,3826.45239257812,Pwind,0,,,,,,,
17-May-2024 15:44:01,0,1175.17395019531,2.40670783840782,1180.8202191362,1584.28955078125,1584.28958129883,5003.00329589844,5007.78030058286,5000,3826.96008144666,3827.82934570312,Pwind,0,,,,,,,
17-May-2024 15:44:06,0,1156.76135253906,2.37324571382872,1157.50901546121,1584.28955078125,1598.13320922852,4986.15637207031,4987.60845359974,5000,3830.09943813853,3829.39501953125,Pwind,0,,,,,,,
17-May-2024 15:44:12,0,1185.30822753906,2.38467348995954,1174.58504448012,1598.13317871094,1582.3000793457,5015.83312988281,5005.96822091356,5000,3831.38317643344,3830.52490234375,Pwind,0,,,,,,,
17-May-2024 15:44:17,0,1178.43249511719,2.39664805466254,1179.15306252283,1582.30004882812,1571.11245727539,5011.18762207031,5011.30796773819,5000,3832.15490521536,3832.75512695312,Pwind,0,,,,,,,
17-May-2024 15:44:22,0,1165.20434570312,2.35483496220705,1156.44243747789,1571.11242675781,1571.11245727539,4999.20849609375,4990.8391122007,5000,3834.39667472281,3834.00415039062,Pwind,0,,,,,,,
17-May-2024 15:44:28,0,1150.41101074219,2.38444370277527,1161.45710664397,1571.11242675781,1583.41848754883,4987.69396972656,4997.90045355108,5000,3836.44334690711,3837.28295898438,Pwind,0,,,,,,,
17-May-2024 15:44:33,0,1174.21533203125,2.36596607159988,1163.50516356457,1583.41845703125,1571.63479614258,5011.78369140625,5001.82411377855,5000,3838.31895021397,3837.568359375,Pwind,0,,,,,,,
17-May-2024 15:44:38,0,1163.30505371094,2.3508793101901,1153.86432709392,1571.634765625,1571.63479614258,5002.64855957031,4993.84031586507,5000,3839.97598877115,3839.34350585938,Pwind,0,,,,,,,
17-May-2024 15:44:44,0,1156.50476074219,2.34552847386652,1148.79225661105,1571.634765625,1571.63479614258,4997.76184082031,4990.91995940602,5000,3842.12770279497,3841.25708007812,Pwind,0,,,,,,,
